Time (s),Volume (m^3),Ar,He,Ne,N2,H2(1),O2(2),H(3),[O]O(4),OO(7),OH(D)(5),H2O(10),O2(S)(11),O(T)(6)
0.26752218767097535,0.08304112923551016,0.0,0.0,0.0,0.0,0.6675464889862838,0.32870678558912414,2.0545283772654753e-10,8.103976632991628e-05,5.930218058098481e-07,5.485172368338761e-06,0.0024096554198362982,3.979929224991323e-06,6.279482457790137e-08
0.26823703451320846,0.08304069862137421,0.0,0.0,0.0,0.0,0.6675361333551139,0.3287016032380363,2.0547325698525005e-10,8.104551651381596e-05,5.931372855624512e-07,5.486025892202113e-06,0.0024200076336624043,3.9798754999786915e-06,6.280577288094074e-08
0.26895188135544157,0.08304026794920223,0.0,0.0,0.0,0.0,0.6675257762755004,0.32869642025598866,2.0549331081312148e-10,8.105114948107473e-05,5.932506031862189e-07,5.4868639172169576e-06,0.002430361364452206,3.979821515496017e-06,6.281645261654927e-08
0.2696667281976747,0.08303983722014002,0.0,0.0,0.0,0.0,0.6675154177758243,0.32869123665536465,2.055130062520431e-10,8.105666749436722e-05,5.933617991034543e-07,5.487686741757023e-06,0.0024407165825034794,3.979767284768585e-06,6.282686783651092e-08
0.2703815750399078,0.08303940643530877,0.0,0.0,0.0,0.0,0.6675050578839249,0.3286860524483259,2.055323501819791e-10,8.10620727741526e-05,5.934709143828339e-07,5.488494654673115e-06,0.0024510732586817924,3.979712804443648e-06,6.283702466759201e-08
0.2710964218821409,0.0830389755958037,0.0,0.0,0.0,0.0,0.6674946966271119,0.32868086764678406,2.05551349390583e-10,8.106736749732774e-05,5.935779880140977e-07,5.489287944487637e-06,0.0024614313644051628,3.979658091862559e-06,6.284692671588065e-08
0.271811268724374,0.08303854470269856,0.0,0.0,0.0,0.0,0.667484334032175,0.3286756822624524,2.0557001049810305e-10,8.10725538013408e-05,5.936830598044682e-07,5.490066888736444e-06,0.002471790871636768,3.97960313283428e-06,6.285658061232088e-08
0.2725261155666071,0.08303811375702509,0.0,0.0,0.0,0.0,0.6674739701253587,0.3286704963067748,2.055883400341416e-10,8.1077633779678e-05,5.937861668954669e-07,5.490831765157016e-06,0.0024821517529096766,3.979547945766314e-06,6.286598970724101e-08
0.2732409624088402,0.0830376827598732,0.0,0.0,0.0,0.0,0.6674636049324709,0.32866530979101966,2.05606344389286e-10,8.108260949034339e-05,5.938873478264922e-07,5.4915828430766825e-06,0.0024925139812132075,3.979492533969648e-06,6.287515913915242e-08
0.2739558092510733,0.08303725171220738,0.0,0.0,0.0,0.0,0.667453238478795,0.3286601227262219,2.0562402985085274e-10,8.108748295102262e-05,5.9398663855447e-07,5.492320389290007e-06,0.0025028775300859163,3.979436903830447e-06,6.288409306409341e-08
0.27467065609330643,0.0830368206150295,0.0,0.0,0.0,0.0,0.6674428707891119,0.3286549351232066,2.0564140254868833e-10,8.109225614049606e-05,5.940840759445829e-07,5.493044660977427e-06,0.002513242373592544,3.979381051164502e-06,6.28927969613755e-08
0.27538550293553954,0.08303638946931714,0.0,0.0,0.0,0.0,0.6674325018877255,0.3286497469925754,2.0565846853792195e-10,8.109693099843919e-05,5.941796945315253e-07,5.493755915978018e-06,0.0025236084862951765,3.979324988401171e-06,6.290127419659974e-08
0.27610034977777265,0.08303595827602754,0.0,0.0,0.0,0.0,0.667422131798479,0.32864455834474743,2.056752337173413e-10,8.11015094288986e-05,5.942735301390579e-07,5.494454401676405e-06,0.0025339758432398646,3.97926870697288e-06,6.290953042315703e-08
0.27681519662000575,0.08303552703609673,0.0,0.0,0.0,0.0,0.6674117605447569,0.32863936918991254,2.0569170392411876e-10,8.110599329821202e-05,5.943656157473895e-07,5.495140367578069e-06,0.0025443444199502573,3.979212229932996e-06,6.291756814951212e-08
0.27753004346223886,0.08303509575044454,0.0,0.0,0.0,0.0,0.667401388149496,0.3286341795381059,2.057078848254311e-10,8.111038443924978e-05,5.944559861567774e-07,5.4958140503345245e-06,0.002554714192420825,3.979155535692388e-06,6.292539368342835e-08
0.27824489030447197,0.08303466441995391,0.0,0.0,0.0,0.0,0.667391014635163,0.32862898939911406,2.057237820340493e-10,8.111468464620018e-05,5.945446728312493e-07,5.496475689976899e-06,0.0025650851371361526,3.979098648642697e-06,6.293300933112931e-08
0.2789597371467051,0.08303423304555839,0.0,0.0,0.0,0.0,0.6673806400238503,0.3286237987825817,2.0573940102478627e-10,8.111889568315001e-05,5.946317092378824e-07,5.497125516898638e-06,0.002575457230972571,3.979041570838428e-06,6.294041972582303e-08
0.2796745839889382,0.08303380162808309,0.0,0.0,0.0,0.0,0.6673702643372006,0.3286186076979516,2.057547471956505e-10,8.112301927919429e-05,5.94717126056839e-07,5.497763760867298e-06,0.0025858304512778535,3.978984309154651e-06,6.294762823573994e-08
0.2803894308311713,0.08303337016838579,0.0,0.0,0.0,0.0,0.6673598875964242,0.32861341615449274,2.057698257960968e-10,8.112705713018349e-05,5.948009553498229e-07,5.498390641659031e-06,0.002596204775851504,3.978926854659101e-06,6.295464002983327e-08
0.2811042776734044,0.08303293866730294,0.0,0.0,0.0,0.0,0.6673495098223231,0.3286082241612724,2.0578464202777018e-10,8.11310108978501e-05,5.948832264288472e-07,5.499006381849298e-06,0.0026065801829200656,3.97886922309548e-06,6.296145751086637e-08
0.2818191245156375,0.08303250712565399,0.0,0.0,0.0,0.0,0.6673391310353031,0.3286030317272137,2.0579920093884703e-10,8.113488221388144e-05,5.949639705101292e-07,5.4996111924428904e-06,0.0026169566511256006,3.97881139926224e-06,6.296808615508848e-08
0.2825339713578706,0.08303207554422412,0.0,0.0,0.0,0.0,0.6673287512553532,0.3285978388610256,2.0581350753227932e-10,8.113867267584488e-05,5.950432155806664e-07,5.500205287721776e-06,0.002627334159544511,3.978753402294993e-06,6.297452805708716e-08
0.2832488182001037,0.08303164392384366,0.0,0.0,0.0,0.0,0.6673183705021303,0.32859264557128665,2.0582756668476098e-10,8.114238385445395e-05,5.951209915538222e-07,5.500788873023672e-06,0.0026377126876024897,3.978695235444485e-06,6.29807872952825e-08
0.28396366504233683,0.08303121226524661,0.0,0.0,0.0,0.0,0.6673079887948885,0.3285874518663976,2.0584138320518247e-10,8.114601728923168e-05,5.951973257765306e-07,5.501362153197749e-06,0.0026480922151457106,3.978636904027021e-06,6.298686689695916e-08
0.28467851188456994,0.0830307805691961,0.0,0.0,0.0,0.0,0.6672976061524972,0.32858225775460065,2.0585496176864485e-10,8.114957448990657e-05,5.952722469054214e-07,5.501925324070673e-06,0.0026584727224231866,3.978578402658243e-06,6.299277143701834e-08
0.28539335872680305,0.08303034883643626,0.0,0.0,0.0,0.0,0.6672872225934621,0.32857706324396413,2.05868307008711e-10,8.115305693579214e-05,5.9534578105714e-07,5.502478584076031e-06,0.0026688541900646116,3.978519742609399e-06,6.299850310478705e-08
0.28610820556903616,0.08302991706769602,0.0,0.0,0.0,0.0,0.6672768381359347,0.3285718683424211,2.0588142342091405e-10,8.115646607930179e-05,5.954179561161893e-07,5.503022121232979e-06,0.002679236599070038,3.978460914006241e-06,6.300406674763605e-08
0.28682305241126926,0.0830294852636876,0.0,0.0,0.0,0.0,0.6672664527977173,0.3285666730577215,2.0589431547320923e-10,8.11598033433004e-05,5.954887969039365e-07,5.503556127886158e-06,0.002689619930804915,3.978401939516119e-06,6.300946360155694e-08
0.28753789925350237,0.0830290534250975,0.0,0.0,0.0,0.0,0.6672560665962476,0.3285614773974877,2.0590698748024782e-10,8.116307012436345e-05,5.955583301420307e-07,5.504080783923204e-06,0.0027000041670165406,3.97834280776182e-06,6.301469848170736e-08
0.2882527460957355,0.08302862155264916,0.0,0.0,0.0,0.0,0.6672456795486718,0.32855628136920123,2.05919443733725e-10,8.116626779264239e-05,5.956265807075062e-07,5.50459627286059e-06,0.0027103892897568814,3.97828352298499e-06,6.301977403658792e-08
0.2889675929379686,0.08302818964698402,0.0,0.0,0.0,0.0,0.6672352916717851,0.32855108498019236,2.0593168841088716e-10,8.11693976922059e-05,5.956935736494735e-07,5.505102770892985e-06,0.0027207752814457837,3.978224086025028e-06,6.302469387431145e-08
0.2896824397802017,0.0830277577087662,0.0,0.0,0.0,0.0,0.6672249029820451,0.32854588823763364,2.0594372563000933e-10,8.11724611399518e-05,5.957593324393001e-07,5.505600453902484e-06,0.00273116212485553,3.978164508797402e-06,6.302945984069619e-08
0.2903972866224348,0.08302732573864592,0.0,0.0,0.0,0.0,0.6672145134955925,0.3285406911485758,2.059555593957488e-10,8.117545942838053e-05,5.958238816397904e-07,5.506089489742304e-06,0.0027415498030910436,3.9781047851685875e-06,6.303407611830151e-08
0.2911121334646679,0.08302689373725776,0.0,0.0,0.0,0.0,0.6672041232282578,0.32853549371991353,2.0596719367767332e-10,8.117839382351979e-05,5.958872437827541e-07,5.506570048738121e-06,0.0027519382995807224,3.978044931829208e-06,6.30385441039264e-08
0.291826980306901,0.08302646170521193,0.0,0.0,0.0,0.0,0.667193732195549,0.32853029595842387,2.059786323226687e-10,8.118126556777039e-05,5.959494424302939e-07,5.5070422919103785e-06,0.002762327598091281,3.9779849397756064e-06,6.304286799392114e-08
0.2925418271491341,0.08302602964315174,0.0,0.0,0.0,0.0,0.6671833404127152,0.3285250978707608,2.0598987914864903e-10,8.118407588021978e-05,5.96010499895388e-07,5.5075063824045885e-06,0.00277271768266072,3.9779248118569635e-06,6.304705020923043e-08
0.29325667399136723,0.08302559755164735,0.0,0.0,0.0,0.0,0.6671729478946913,0.32851989946344207,2.060009378757487e-10,8.118682595671197e-05,5.960704383950539e-07,5.507962477393731e-06,0.002783108537654743,3.977864549169462e-06,6.305109391510675e-08
0.29397152083360034,0.08302516543128964,0.0,0.0,0.0,0.0,0.6671625546561131,0.3285147007428471,2.0601181216643053e-10,8.11895169688891e-05,5.961292790033817e-07,5.508410733113781e-06,0.0027935001477530103,3.977804160953673e-06,6.305500085870287e-08
0.29468636767583345,0.08302473328265658,0.0,0.0,0.0,0.0,0.6671521607113329,0.3285095017152434,2.0602250558799391e-10,8.119215006652353e-05,5.96187043454086e-07,5.508851299459446e-06,0.0028038924979314384,3.977743643377728e-06,6.305877464232986e-08
0.29540121451806656,0.08302430110631262,0.0,0.0,0.0,0.0,0.6671417660744278,0.32850430238676326,2.0603302166984297e-10,8.119472637591723e-05,5.962437519874697e-07,5.5092843276463254e-06,0.0028142855734539997,3.977683009162116e-06,6.306241666210116e-08
0.29611606136029966,0.08302386890281112,0.0,0.0,0.0,0.0,0.6671313707592037,0.3284991027634447,2.0604336383954128e-10,8.119724700321911e-05,5.962994257424243e-07,5.509709961183081e-06,0.002824679359868765,3.977622245314181e-06,6.306593105845371e-08
0.2968309082025328,0.08302343667268339,0.0,0.0,0.0,0.0,0.6671209747791825,0.32849390285117636,2.060535354915286e-10,8.119971303077215e-05,5.963540839219975e-07,5.510128345735558e-06,0.0028350738430206524,3.977561365604327e-06,6.306931905481363e-08
0.2975457550447659,0.0830230044164912,0.0,0.0,0.0,0.0,0.6671105781476593,0.32848870265576013,2.060635399349664e-10,8.120212552276494e-05,5.964077468688748e-07,5.510539620936909e-06,0.0028454690089923028,3.977500371375067e-06,6.30725835074702e-08
0.298260601886999,0.0830225721347309,0.0,0.0,0.0,0.0,0.667100180877656,0.3284835021828753,2.0607338043196928e-10,8.1204485521996e-05,5.9646043325027e-07,5.510943926006123e-06,0.002855864844152206,3.977439266585432e-06,6.307572642070164e-08
0.2989754487292321,0.08302213982791849,0.0,0.0,0.0,0.0,0.6670897829819328,0.3284783014380958,2.0608306015328064e-10,8.120679405104861e-05,5.965121625646037e-07,5.511341393967768e-06,0.002866261335142539,3.9773780463052194e-06,6.307875104516978e-08
0.2996902955714652,0.08302170749655717,0.0,0.0,0.0,0.0,0.6670793844730034,0.3284731004268741,2.0609258224160063e-10,8.120905211158533e-05,5.965629526262773e-07,5.511732159723591e-06,0.0028766584688641084,3.977316719816179e-06,6.308165872784694e-08
0.3004051424136983,0.08302127514113969,0.0,0.0,0.0,0.0,0.6670689853631402,0.32846789915457514,2.061019497441333e-10,8.121126068710845e-05,5.966128224279207e-07,5.512116350841744e-06,0.0028870562324693106,3.97725527821303e-06,6.308445294238814e-08
0.3011199892559314,0.08302084276214768,0.0,0.0,0.0,0.0,0.6670585856643793,0.3284626976264341,2.0611116569115375e-10,8.121342074073397e-05,5.9666178885569e-07,5.512494098172477e-06,0.0028974546133587378,3.9771937402515395e-06,6.308713429402931e-08
0.3018348360981645,0.08302041036005713,0.0,0.0,0.0,0.0,0.66704818539074,0.32845749584857803,2.061202335545091e-10,8.121553340081115e-05,5.967098730757327e-07,5.5128655454023915e-06,0.0029078535968557334,3.9771320936054395e-06,6.308970672468208e-08
0.30247819825617434,0.08302002117894484,0.0,0.0,0.0,0.0,0.6670388246609771,0.32845281403850757,2.0612827005349425e-10,8.121739490975293e-05,5.967524070933347e-07,5.513194550965839e-06,0.0029172131888232653,3.977076522992179e-06,6.309193001451931e-08
0.30312156041418414,0.08301963197978478,0.0,0.0,0.0,0.0,0.6670294634815096,0.3284481320331225,2.0613619061117704e-10,8.12192193025636e-05,5.967942501402334e-07,5.5135186260913875e-06,0.002926573252209738,3.977020872628313e-06,6.309406754666178e-08
0.30376492257219395,0.08301924276294742,0.0,0.0,0.0,0.0,0.6670201018603588,0.32844344983592183,2.0614399722575452e-10,8.122100722250981e-05,5.968354141797703e-07,5.513837855029046e-06,0.0029359337786181456,3.976965143968267e-06,6.309612084187928e-08
0.30440828473020376,0.08301885352846029,0.0,0.0,0.0,0.0,0.6670107398047128,0.32843876745003614,2.0615169167548358e-10,8.122275925705873e-05,5.968759070659185e-07,5.514152310057421e-06,0.002945294760522555,3.9769093374494936e-06,6.309809112750317e-08
0.30505164688821357,0.08301846427742918,0.0,0.0,0.0,0.0,0.6670013773221367,0.3284340848787784,2.0615927586617827e-10,8.12244759877417e-05,5.969157477511282e-07,5.514462077033972e-06,0.002954656190005516,3.976853454289914e-06,6.309998010894739e-08
0.3056950090462234,0.08301807500932556,0.0,0.0,0.0,0.0,0.666992014420897,0.32842940212575056,2.0616675190968308e-10,8.122615808613001e-05,5.969549420253207e-07,5.514767247730421e-06,0.002964018058412671,3.97679749600616e-06,6.310178920313546e-08
0.3063383712042332,0.08301768572485227,0.0,0.0,0.0,0.0,0.666982651108995,0.3284247191944417,2.0617412175414237e-10,8.12278061966332e-05,5.969935035137661e-07,5.5150679001749275e-06,0.0029733803573678058,3.976741463691388e-06,6.310352001986315e-08
0.306981733362243,0.0830172964242126,0.0,0.0,0.0,0.0,0.6669732873940395,0.32842003608816905,2.0618138731015043e-10,8.122942093139752e-05,5.970314423861767e-07,5.51536411589459e-06,0.0029827430789055305,3.976685359157887e-06,6.310517351391354e-08
0.3076250955202528,0.08301690710772622,0.0,0.0,0.0,0.0,0.6669639232833727,0.328415352810137,2.0618855039626743e-10,8.123100287810698e-05,5.97068770756579e-07,5.515655970816743e-06,0.0029921062153394733,3.97662918275646e-06,6.310675156723191e-08
0.3082684576782626,0.08301651777569062,0.0,0.0,0.0,0.0,0.6669545587841708,0.3284106693634751,2.06195612827414e-10,8.123255261028321e-05,5.971054987330464e-07,5.515943543885333e-06,0.003001469759157272,3.9765729373590706e-06,6.310825489661927e-08
0.3089118198362724,0.08301612842839044,0.0,0.0,0.0,0.0,0.6669451939034847,0.328405985751262,2.0620257635990014e-10,8.123407069226235e-05,5.971416373321439e-07,5.516226909084908e-06,0.0030108337029776046,3.976516621658521e-06,6.310968559692593e-08
0.3095551819942822,0.08301573906610189,0.0,0.0,0.0,0.0,0.6669358286482484,0.3284013019765195,2.0620944273892678e-10,8.123555767910495e-05,5.971771963820362e-07,5.5165061416723694e-06,0.0030201980395416494,3.976460240796374e-06,6.311104405628146e-08
0.31019854415229203,0.08301534968911707,0.0,0.0,0.0,0.0,0.6669264630266813,0.328396618042835,2.0621621400800252e-10,8.12370142317803e-05,5.972121881784772e-07,5.516781326872821e-06,0.0030295627602447634,3.976403792446856e-06,6.311233253664019e-08
0.31084190631030184,0.08301496029754062,0.0,0.0,0.0,0.0,0.666917097043975,0.3283919339524694,2.062228914617648e-10,8.123844077174886e-05,5.972466187209256e-07,5.517052518722276e-06,0.0030389278596512494,3.976347278772849e-06,6.311355162227474e-08
0.31148526846831165,0.08301457089189615,0.0,0.0,0.0,0.0,0.6669077307065933,0.3283872497082465,2.0622947671301925e-10,8.12398378094668e-05,5.972805008429477e-07,5.51731978642124e-06,0.0030482933309948705,3.976290700754998e-06,6.3114702662619e-08
0.31212863062632146,0.08301418147236869,0.0,0.0,0.0,0.0,0.6668983640211024,0.3283825653130316,2.0623597144146106e-10,8.124120586791075e-05,5.973138429921443e-07,5.517583204854636e-06,0.0030576591674017525,3.976234060238458e-06,6.31157867953514e-08
0.31277199278433127,0.08301379203941557,0.0,0.0,0.0,0.0,0.6668889969933901,0.3283778807693993,2.0624237711354675e-10,8.124254540881141e-05,5.973466570318216e-07,5.517842837354565e-06,0.0030670253627102994,3.976177357917021e-06,6.311680539038102e-08
0.3134153549423411,0.0830134025927409,0.0,0.0,0.0,0.0,0.6668796296299218,0.3283731960801632,2.0624869534871628e-10,8.124385696338705e-05,5.973789472933691e-07,5.5180987509726366e-06,0.0030763919101509563,3.976120594987774e-06,6.311775941064608e-08
0.3140587171003509,0.08301301313293687,0.0,0.0,0.0,0.0,0.6668702619370728,0.3283685112481032,2.0625492769869743e-10,8.12451410449836e-05,5.974107251034349e-07,5.518351007809631e-06,0.003085758803050005,3.976063772292666e-06,6.311865009575424e-08
0.3147020792583607,0.08301262366017796,0.0,0.0,0.0,0.0,0.666860893920977,0.328363826275895,2.062610757109116e-10,8.124639814479376e-05,5.97441999277653e-07,5.5185996747966915e-06,0.0030951260349850037,3.97600689139373e-06,6.311947826828066e-08
0.3153454414163705,0.08301223417471654,0.0,0.0,0.0,0.0,0.6668515255875789,0.3283591411661331,2.0626714086891852e-10,8.124762873748146e-05,5.974727794419033e-07,5.518844814846474e-06,0.003104493599733637,3.975949952496534e-06,6.312024545196917e-08
0.3159888035743803,0.08301184467679197,0.0,0.0,0.0,0.0,0.6668421569426886,0.32835445592135154,2.0627312464210443e-10,8.124883328753003e-05,5.975030737765437e-07,5.519086491811624e-06,0.003113861491213237,3.975892957998386e-06,6.312095228245106e-08
0.3166321657323901,0.08301145516663495,0.0,0.0,0.0,0.0,0.6668327879920115,0.3283497705440413,2.0627902845164653e-10,8.125001225197e-05,5.975328911280679e-07,5.519324765491333e-06,0.0031232297034508227,3.975835906741254e-06,6.312160039607801e-08
0.3172755278903999,0.08301106564446953,0.0,0.0,0.0,0.0,0.6668234187411568,0.3283450850366463,2.0628485370734506e-10,8.125116607992241e-05,5.975622395487809e-07,5.5195596964972464e-06,0.003132598230574816,3.975778802954342e-06,6.31221901712068e-08
0.31791889004840973,0.08301067611051638,0.0,0.0,0.0,0.0,0.6668140491956372,0.32834039940157594,2.0629060178089926e-10,8.125229521348472e-05,5.975911275182192e-07,5.51979134229052e-06,0.003141967066813668,3.975721642843334e-06,6.312272339472818e-08
0.31856225220641954,0.08301028656499224,0.0,0.0,0.0,0.0,0.6668046793608707,0.3283357136411873,2.0629627403422096e-10,8.125340008623724e-05,5.976195628461741e-07,5.5200197615548545e-06,0.0031513362064961503,3.975664434206325e-06,6.312320018636399e-08
0.31920561436442935,0.0830098970081255,0.0,0.0,0.0,0.0,0.6667953092432746,0.3283310277582849,2.0630187206457817e-10,8.125448121417779e-05,5.976475551157373e-07,5.520245020972081e-06,0.0031607056429035748,3.97560717181704e-06,6.312362246904727e-08
0.31984897652243915,0.08300950743999858,0.0,0.0,0.0,0.0,0.6667859388469015,0.3283263417546328,2.0630739688385358e-10,8.125553892610319e-05,5.976751090176535e-07,5.5204671629180575e-06,0.0031700753717930296,3.975549858346837e-06,6.312399064280009e-08
0.32049233868044896,0.0830091178610199,0.0,0.0,0.0,0.0,0.666776568176797,0.3283216556324348,2.0631284975130025e-10,8.125657362038244e-05,5.977022346039121e-07,5.520686241428518e-06,0.003179445387882854,3.975492494699835e-06,6.312430577516089e-08
0.32113570083845877,0.08300872827133404,0.0,0.0,0.0,0.0,0.6667671972380868,0.3283169693939278,2.0631823197875193e-10,8.125758570515859e-05,5.977289384664517e-07,5.520902315058748e-06,0.0031888156858072775,3.975435082609133e-06,6.31245687312916e-08
0.3217790629964686,0.08300833867129782,0.0,0.0,0.0,0.0,0.6667578260353664,0.3283122830411211,2.0632354471106914e-10,8.125857554077937e-05,5.977552298929155e-07,5.521115433244273e-06,0.0031981862607565552,3.975377622504891e-06,6.312478059707371e-08
0.3224224251544784,0.0830079490606805,0.0,0.0,0.0,0.0,0.6667484545736836,0.3283075965762117,2.0632878921259254e-10,8.125954354182105e-05,5.977811122654305e-07,5.52132564838285e-06,0.003207557107446413,3.975320115256926e-06,6.312494212461199e-08
0.3230657873124882,0.08300755943994415,0.0,0.0,0.0,0.0,0.6667390828580141,0.32830291000136935,2.06333966694891e-10,8.126049010888333e-05,5.978065944427866e-07,5.521533008976496e-06,0.003216928220667454,3.9752625615292075e-06,6.312505428669426e-08
0.323709149470498,0.08300716980922501,0.0,0.0,0.0,0.0,0.6667297108931461,0.3282982233186826,2.0633907836611387e-10,8.126141562526201e-05,5.978316833125269e-07,5.521737567321225e-06,0.003226299595406489,3.975204962520414e-06,6.312511771812617e-08
0.3243525116285078,0.08300678016872014,0.0,0.0,0.0,0.0,0.6667203386837197,0.32829353653017695,2.0634412538436537e-10,8.126232046133958e-05,5.978563864036892e-07,5.521939372543655e-06,0.003235671226806602,3.975147318414175e-06,6.312513361786711e-08
0.3249958737865176,0.0830063905186163,0.0,0.0,0.0,0.0,0.66671096623427,0.32828884963783034,2.0634910889683113e-10,8.12632049795359e-05,5.978807101075861e-07,5.52213847453261e-06,0.003245043110119937,3.975089631056797e-06,6.312510247162982e-08
0.3256392359445274,0.08300600085909364,0.0,0.0,0.0,0.0,0.6667015935492507,0.3282841626435873,2.0635403001278703e-10,8.126406953645048e-05,5.979046613427789e-07,5.5223349199741774e-06,0.0032544152406843024,3.975031899563524e-06,6.312502557291804e-08
0.32628259810253724,0.08300561119032701,0.0,0.0,0.0,0.0,0.6666922206330399,0.3282794755493554,2.0635888983284698e-10,8.126491448248815e-05,5.979282463989136e-07,5.52252875622815e-06,0.003263787613916696,3.974974127216796e-06,6.312490319913367e-08
0.32692596026054704,0.08300522151248864,0.0,0.0,0.0,0.0,0.6666828474899403,0.32827478835701535,2.0636368942752432e-10,8.126574016257759e-05,5.979514719078747e-07,5.522720028141301e-06,0.0032731602253122357,3.974916311059753e-06,6.31247367695608e-08
0.32756932241855685,0.08300483182574772,0.0,0.0,0.0,0.0,0.6666734741241809,0.32827010106840715,2.0636842986002831e-10,8.12665469149705e-05,5.979743439675022e-07,5.522908781574253e-06,0.0032825330704443754,3.974858457192409e-06,6.312452634864901e-08
0.32821268457656666,0.08300444213028255,0.0,0.0,0.0,0.0,0.6666641005407707,0.32826541368572015,2.0637311237680093e-10,8.126733514223278e-05,5.979968700706077e-07,5.523095068562844e-06,0.0032919061440690386,3.974800561512828e-06,6.312427346454027e-08
0.32885604673457647,0.0830040524261574,0.0,0.0,0.0,0.0,0.6666547267428728,0.3282607262103311,2.0637773776760928e-10,8.126810510085447e-05,5.980190538811805e-07,5.523278922211813e-06,0.0033012794428745698,3.97474262611373e-06,6.312397841953242e-08
0.3294994088925863,0.08300366271369113,0.0,0.0,0.0,0.0,0.6666453527344256,0.32825603864396025,2.063823070153145e-10,8.126885710159108e-05,5.980409032544045e-07,5.523460384708252e-06,0.003310652962738569,3.974684651701179e-06,6.312364204930272e-08
0.3301427710505961,0.08300327299299654,0.0,0.0,0.0,0.0,0.6666359785194297,0.32825135098835373,2.063868211436463e-10,8.126959146281525e-05,5.980624233392886e-07,5.523639501778923e-06,0.0033200266994730097,3.974626639634579e-06,6.312326502512392e-08
0.3307861332086059,0.08300288326435219,0.0,0.0,0.0,0.0,0.666626604101472,0.32824666324508023,2.063912810461125e-10,8.127030846560554e-05,5.980836213935232e-07,5.52381631201395e-06,0.003329400649323858,3.974568590244714e-06,6.312284819773575e-08
0.3320728575246255,0.08300210378303988,0.0,0.0,0.0,0.0,0.6666078546725713,0.32823728750245407,2.0640004212624233e-10,8.127169169679103e-05,5.981250664569436e-07,5.524163174029569e-06,0.003348149171728489,3.974452382135098e-06,6.31218976190036e-08
0.33323090940904315,0.0830014022236478,0.0,0.0,0.0,0.0,0.6665909795308362,0.32822884905100974,2.064077511926241e-10,8.127288034251554e-05,5.981613157162626e-07,5.524467857588655e-06,0.0033650235305457076,3.974347673649932e-06,6.312091254457225e-08
0.3343889612934608,0.08300070064033162,0.0,0.0,0.0,0.0,0.6665741037897049,0.3282204103409028,2.0641529907340044e-10,8.127401743132816e-05,5.981966021405461e-07,5.524765676193063e-06,0.0033818985189332127,3.974242854186458e-06,6.311980877347177e-08
0.33554701317787844,0.08299999903385351,0.0,0.0,0.0,0.0,0.6665572274694952,0.3282119713809988,2.0642269086534027e-10,8.127510458805627e-05,5.982309556635565e-07,5.525056847916801e-06,0.0033987741156214853,3.974137927303959e-06,6.311859012127199e-08
0.3378631169467138,0.08299859575451854,0.0,0.0,0.0,0.0,0.6665234731686885,0.3281950927453299,2.0643702538727058e-10,8.127713525348056e-05,5.982969791975747e-07,5.525620066657008e-06,0.0034325270534554604,3.9739277647395314e-06,6.311582249586404e-08
0.3401792207155491,0.08299719239189177,0.0,0.0,0.0,0.0,0.6664897167784041,0.3281782132094477,2.0645079225893533e-10,8.127898433648734e-05,5.983596101515759e-07,5.52615910892258e-06,0.003466282187039374,3.973717212268685e-06,6.311263752430712e-08
0.34249532448438447,0.08299578895148045,0.0,0.0,0.0,0.0,0.6664559584394398,0.3281613328347898,2.0646402667414182e-10,8.128066309644836e-05,5.984190584017829e-07,5.526675471733944e-06,0.0035000393689875006,3.973506294569303e-06,6.310906131732645e-08
0.3448114282532198,0.08299438543835685,0.0,0.0,0.0,0.0,0.6664221982836435,0.3281444516788915,2.0647676158261335e-10,8.128218207303731e-05,5.98475520487916e-07,5.5271705569479964e-06,0.0035337984612843383,3.97329503474606e-06,6.31051183390322e-08
0.34712753202205515,0.08299298185759671,0.0,0.0,0.0,0.0,0.6663884364345498,0.3281275697956627,2.0648902784756905e-10,8.12835511375495e-05,5.985291805565003e-07,5.527645677775984e-06,0.0035675593346192937,3.973083454448273e-06,6.310083150951016e-08
0.3517597395597258,0.08299017451141916,0.0,0.0,0.0,0.0,0.6663209081155211,0.32809380404755717,2.0651226909052285e-10,8.12858761948519e-05,5.986287788102191e-07,5.528540904560473e-06,0.0036350859438959494,3.972659412835293e-06,6.309131142764012e-08
0.3559287263436294,0.08298764771272543,0.0,0.0,0.0,0.0,0.6662601279285616,0.3280634128630661,2.0653185589180185e-10,8.128754317323405e-05,5.987104604146928e-07,5.529289924011947e-06,0.0036958648411652157,3.972276870435455e-06,6.308176970113979e-08
0.36009771312753297,0.0829851207586199,0.0,0.0,0.0,0.0,0.6661993438545413,0.32803302002004747,2.0655032341202656e-10,8.12888520675485e-05,5.98785445928846e-07,5.529991243931691e-06,0.0037566478350837956,3.9718935695982525e-06,6.307141029764988e-08
0.36426669991143656,0.08298259366982333,0.0,0.0,0.0,0.0,0.6661385563783347,0.3280026257301931,2.065677924700899e-10,8.12898415043911e-05,5.988544568660625e-07,5.5306500067911054e-06,0.0038174344181706424,3.971509595032682e-06,6.306032294748989e-08
0.36843568669534016,0.0829800664626768,0.0,0.0,0.0,0.0,0.6660777659334346,0.327972230182793,2.0658437096990404e-10,8.129054597681365e-05,5.989181377619723e-07,5.531270805821006e-06,0.0038782241367456643,3.9711250223866726e-06,6.304858779038773e-08
